source_id,original_path,filename,extension,byte_size,sha256,exact_duplicate_group,near_duplicate_group,document_type,subject,temporal/status_classification,authority_classification,disposition,reconstructed_document_id,superseded_by,duplicate_of,notes
SRC-0053,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/00-reconciliation-proposal.md,00-reconciliation-proposal.md,.md,30005,d3945637546b8b69a4e11e8623719ff34c8314dce3f9cc9605603d3aa675eae3,EDG-073,,MARKDOWN,"Rejected, Deferred and Exploratory Proposals",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-HIST-002,,SRC-0483,Exact byte duplicate of SRC-0483 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-reconciliation-proposal.md).
SRC-0054,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/01-business-overview.md,01-business-overview.md,.md,12843,70a5bd289c8b2945350cc3dfe27a6f727db770e84a5f60740f529db457c5fde4,EDG-036,,MARKDOWN,Product Definition and Scope Governance,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-PROD-001,,SRC-0484,Exact byte duplicate of SRC-0484 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/01-business-overview.md).
SRC-0055,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/02-glossary.md,02-glossary.md,.md,8538,a64bc423478e4c75cc5459bd69f0961c61f6c9d0155a163db003f1e9178b20bc,EDG-053,,MARKDOWN,Terminology and Vocabulary Evolution,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-DOM-004,,SRC-0485,Exact byte duplicate of SRC-0485 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/02-glossary.md).
SRC-0056,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/03-approved-decisions.md,03-approved-decisions.md,.md,16118,2cea05b2ef3eca41cd7ea37c6b5f9a3246d462eab178a2a4b385ea30335ee620,EDG-017,,MARKDOWN,Decision and Evolution,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-DEC-001,,SRC-0486,Exact byte duplicate of SRC-0486 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/03-approved-decisions.md).
SRC-0057,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/04-open-questions.md,04-open-questions.md,.md,7981,11962f984e517c02f753b9b25030e2c1257e98d4169f4be2d5790903792055f4,EDG-006,,MARKDOWN,Open Questions and Unresolved Matters,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-DEC-002,,SRC-0487,Exact byte duplicate of SRC-0487 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/04-open-questions.md).
SRC-0058,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/06-business-workflows.md,06-business-workflows.md,.md,20707,717c602d5b612f3193ab87f473b026b69872a298f7294d71cf1d3f4ddea57f3d,EDG-037,,MARKDOWN,"Users, Problems and Core Jobs",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-JOURNEY-001,,SRC-0488,Exact byte duplicate of SRC-0488 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/06-business-workflows.md).
SRC-0059,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/07-business-discovery-closure.md,07-business-discovery-closure.md,.md,11123,6ed21ab4b355541e3a5c8a4cd860a7b06b8f438ea6ea7a162bd4d7f841b64129,EDG-035,,MARKDOWN,Product Definition and Scope Governance,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-PROD-001,,SRC-0489,Exact byte duplicate of SRC-0489 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md).
SRC-0060,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/09-business-discovery-freeze.md,09-business-discovery-freeze.md,.md,4487,c1dfad3462d93eaf6070bc556eb819183316c2fa44e110ad57f9c0a1fdfc428c,EDG-068,,MARKDOWN,"Governance, Authority and Change Control",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-GOV-001,,SRC-0491,Exact byte duplicate of SRC-0491 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md).
SRC-0061,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/11-domain-discovery-topic2.md,11-domain-discovery-topic2.md,.md,92266,b30bcbe451451ab34c823d5257b0050b5dd9917acd788264577a2023766aa0dd,EDG-058,,MARKDOWN,"Business Rules, Requirements and Invariants",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-REQ-001,,SRC-0492,Exact byte duplicate of SRC-0492 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md).
SRC-0062,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/12-domain-discovery-topic2-revision.md,12-domain-discovery-topic2-revision.md,.md,62702,0ed1e8597ec733b16ca8f0951550125cac027815fda817bf2671b8e3626ac3c3,EDG-004,,MARKDOWN,Admissions and Admission Cycles,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-ADM-001,,SRC-0493,Exact byte duplicate of SRC-0493 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md).
SRC-0063,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/13-domain-discovery-consolidation.md,13-domain-discovery-consolidation.md,.md,75673,82d25a326e4676a9e83c11279c28c2bfe916eb56e3d605e4df2590b340be4f07,EDG-042,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0494,Exact byte duplicate of SRC-0494 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md).
SRC-0064,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/14-architectural-review-global-domain.md,14-architectural-review-global-domain.md,.md,34976,15eebf8a7845c74a562e971baffc4ca07f66207b0eb75555deb14dc13a1b2279,EDG-008,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0495,Exact byte duplicate of SRC-0495 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md).
SRC-0065,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/15-domain-discovery-topic4-behaviour.md,15-domain-discovery-topic4-behaviour.md,.md,139882,8be2133dd4302515abd32ae97d4264deda9ae5577a7caf66dd89bc9125ab29cc,EDG-044,,MARKDOWN,"Business Rules, Requirements and Invariants",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-REQ-001,,SRC-0496,Exact byte duplicate of SRC-0496 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/15-domain-discovery-topic4-behaviour.md).
SRC-0066,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/16-domain-discovery-topic3.md,16-domain-discovery-topic3.md,.md,98591,f6ce0caa6457b3b573ea7ef4f245c563eac474958ad2c37dca96d2dcf6d76608,EDG-079,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0497,Exact byte duplicate of SRC-0497 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/16-domain-discovery-topic3.md).
SRC-0067,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/17-domain-integrity-review.md,17-domain-integrity-review.md,.md,56794,208a4a7610ee77bd3ea92175ca7781200b2ca5122b0dcdd95e6e197a5445ba46,EDG-012,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0498,Exact byte duplicate of SRC-0498 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/17-domain-integrity-review.md).
SRC-0068,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/18-domain-resolution-analysis.md,18-domain-resolution-analysis.md,.md,67941,8e9a38de60815f397e77a4631f3d845042dd186e5b018280fb8451dd6b0bab0c,EDG-046,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0499,Exact byte duplicate of SRC-0499 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/18-domain-resolution-analysis.md).
SRC-0069,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/19-domain-architecture.md,19-domain-architecture.md,.md,114709,0d9e019903321b227c8d399c14a8aa926e7f78c90361653145dc9a25afd4561b,EDG-003,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0500,Exact byte duplicate of SRC-0500 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/19-domain-architecture.md).
SRC-0070,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/20-domain-architecture-validation.md,20-domain-architecture-validation.md,.md,95160,333f179e116447071bec460a6704ed5576d8e6238060b4fec5f91310df8b66be,EDG-020,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0501,Exact byte duplicate of SRC-0501 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/20-domain-architecture-validation.md).
SRC-0071,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/21-domain-architecture-frozen-baseline.md,21-domain-architecture-frozen-baseline.md,.md,108803,5714e0c76d2cc9c87b61af4eea0a267ffbaf815376332f9b84d5e1c97de1ba9c,EDG-027,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0502,Exact byte duplicate of SRC-0502 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/21-domain-architecture-frozen-baseline.md).
SRC-0072,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/22-post-freeze-platform-architecture-review.md,22-post-freeze-platform-architecture-review.md,.md,79823,886716950b7b3ba5a9dfcef3fedcfb467eb66b1c3860b80323d43b856f308da3,EDG-043,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0503,Exact byte duplicate of SRC-0503 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/22-post-freeze-platform-architecture-review.md).
SRC-0073,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/23-laravel-ecosystem-build-vs-buy-review.md,23-laravel-ecosystem-build-vs-buy-review.md,.md,116374,c09fa4f087aca72d3921e8525450afef3d9edd9c719fd211c77268743be52c29,EDG-065,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0504,Exact byte duplicate of SRC-0504 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/23-laravel-ecosystem-build-vs-buy-review.md).
SRC-0074,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/24-final-platform-and-capability-architecture.md,24-final-platform-and-capability-architecture.md,.md,117115,217973d4b8416b598b5f2bcca737799bed40d08d73756fabbc524549ad91b9fa,EDG-014,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0505,Exact byte duplicate of SRC-0505 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/24-final-platform-and-capability-architecture.md).
SRC-0075,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/26-pre-implementation-reconciliation.md,26-pre-implementation-reconciliation.md,.md,57858,fd8691af9a925206dd726cbf32983d1873304fe2f9a387ab51c558a6b0d711ad,EDG-083,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0506,Exact byte duplicate of SRC-0506 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/26-pre-implementation-reconciliation.md).
SRC-0076,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/27-final-corrected-pre-implementation-blueprint.md,27-final-corrected-pre-implementation-blueprint.md,.md,85973,c9a0bdaf8cc2c3e8fd18ee1440e025737e821477605e34cb57f68d57cf55a8b9,EDG-070,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0507,Exact byte duplicate of SRC-0507 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/27-final-corrected-pre-implementation-blueprint.md).
SRC-0077,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/28-package-verification-audit.md,28-package-verification-audit.md,.md,57038,bcd2c53ee3004be3d6f16e80bbe72d442122502d69526a63cdc7f780cd3ebbac,EDG-063,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0508,Exact byte duplicate of SRC-0508 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/28-package-verification-audit.md).
SRC-0078,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/29-rbac-decision.md,29-rbac-decision.md,.md,4203,992b84c7d063f6b4a9d7db3209d98030705a650c76ad81397f1cd23e391910f7,EDG-049,,MARKDOWN,"Historical RBAC, Authentication and Authorization",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-004,,SRC-0509,Exact byte duplicate of SRC-0509 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/29-rbac-decision.md).
SRC-0079,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/30-data-acquisition-pipeline.md,30-data-acquisition-pipeline.md,.md,19684,18c7c1d07abf6b1f66eb4a5a234f462335bc293f2356bc00e410b1a670e28c69,EDG-011,NDG-005,MARKDOWN,"Data Acquisition, Ingestion and Reconciliation",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-ACQ-001,,SRC-0510,Exact byte duplicate of SRC-0510 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/30-data-acquisition-pipeline.md).
SRC-0080,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/HISTORICAL-README.md,HISTORICAL-README.md,.md,5602,5a6114b1f966f3da4b8c240b479451451d1f3b1f9594885966d2f8a1285e1f20,EDG-029,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0511,Exact byte duplicate of SRC-0511 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/HISTORICAL-README.md).
SRC-0081,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-MANIFEST.md,PRE-IMPLEMENTATION-BASELINE-V2-MANIFEST.md,.md,7964,669b8059531d38761bb9a4308037590090d299f41049e4dfacec6997d74823e6,,NDG-024,MARKDOWN,"Handoff, Manifest and Archive Structure History",ARCHIVE_ONLY,ARCHIVE_REFERENCE,ARCHIVE_ONLY,COR-HIST-003,,,Package/archive scaffolding retained in source ledger and archive-history dossier.
SRC-0082,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-README.md,PRE-IMPLEMENTATION-BASELINE-V2-README.md,.md,4722,bc1cd7d984976e2f17c0dc0d47dcd12951f0b832045ec4e8b44edd529649d0e5,EDG-062,,MARKDOWN,"Audits, Remediation and Baseline Evolution",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-HIST-001,,SRC-0146,Exact byte duplicate of SRC-0146 (StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-README.md).
SRC-0083,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,.md,8615,2153a8aa834de3cc41e0fd645a23130470617ff0cee9472dd8ea59960c220c2c,EDG-013,,MARKDOWN,"Audits, Remediation and Baseline Evolution",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-HIST-001,,SRC-0147,Exact byte duplicate of SRC-0147 (StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md).
SRC-0084,StudyNexus-Independent-Audit-Package-v3/08-INDEPENDENT-AUDIT-GUIDE/AUDIT-QUESTIONS.md,AUDIT-QUESTIONS.md,.md,10017,90a8d9c56b174a39caf73c3da62070cb23d99525f8d192f6067fc006dcfbe3db,,,MARKDOWN,"Audits, Remediation and Baseline Evolution",HISTORICAL,HISTORICAL_SUPPORT,RETAIN_AS_DECISION_HISTORY,COR-HIST-001,,,"Audit/remediation/decision-history evidence; subject content is consolidated, original remains in immutable archive."
SRC-0085,StudyNexus-Independent-Audit-Package-v3/08-INDEPENDENT-AUDIT-GUIDE/INDEPENDENT-AUDIT-BRIEF.md,INDEPENDENT-AUDIT-BRIEF.md,.md,5368,3da79be43b33e64fea826d60d9ada8f5e56315305074af9171e5b7022ad0c74e,,,MARKDOWN,"Audits, Remediation and Baseline Evolution",HISTORICAL,HISTORICAL_SUPPORT,RETAIN_AS_DECISION_HISTORY,COR-HIST-001,,,"Audit/remediation/decision-history evidence; subject content is consolidated, original remains in immutable archive."
SRC-0086,StudyNexus-Independent-Audit-Package-v3/MANIFEST.md,MANIFEST.md,.md,21017,b35ecfd796c32a953b94bfad23582182a2a6de224dc86fdabc9460c980c2f3d6,,,MARKDOWN,"Handoff, Manifest and Archive Structure History",ARCHIVE_ONLY,ARCHIVE_REFERENCE,ARCHIVE_ONLY,COR-HIST-003,,,Package/archive scaffolding retained in source ledger and archive-history dossier.
SRC-0087,StudyNexus-Independent-Audit-Package-v3/STUDYNEXUS-INDEPENDENT-AUDIT-PACKAGE-V3-REPORT.md,STUDYNEXUS-INDEPENDENT-AUDIT-PACKAGE-V3-REPORT.md,.md,12019,9a5c98c8915d6856e45152bb6c3b7dc316eced77e506b218944d44f06c3d726e,,,MARKDOWN,"Audits, Remediation and Baseline Evolution",HISTORICAL,HISTORICAL_SUPPORT,RETAIN_AS_DECISION_HISTORY,COR-HIST-001,,,"Audit/remediation/decision-history evidence; subject content is consolidated, original remains in immutable archive."
SRC-0088,StudyNexus-Independent-Audit-Package-v4/00-ORIENTATION/AUTHORITY-HIERARCHY.md,AUTHORITY-HIERARCHY.md,.md,4843,86e4865108ba0eafa9767e8af1d14618510ad9b7805ca654248685696b96f210,,,MARKDOWN,"Audits, Remediation and Baseline Evolution",ARCHIVE_ONLY,ARCHIVE_REFERENCE,ARCHIVE_ONLY,COR-HIST-001,,,Package/archive scaffolding retained in source ledger and archive-history dossier.
SRC-0089,StudyNexus-Independent-Audit-Package-v4/00-ORIENTATION/CURRENT-STATE-MAP.md,CURRENT-STATE-MAP.md,.md,2709,f41b75af0c3596180ab82408e9f381987005bcf46f2de61904df35f79c3e04e9,,,MARKDOWN,"Handoff, Manifest and Archive Structure History",ARCHIVE_ONLY,ARCHIVE_REFERENCE,ARCHIVE_ONLY,COR-HIST-003,,,Package/archive scaffolding retained in source ledger and archive-history dossier.
SRC-0090,StudyNexus-Independent-Audit-Package-v4/00-ORIENTATION/PACKAGE-SCOPE.md,PACKAGE-SCOPE.md,.md,4104,d72db96e0b0d8fe6d56021d0b5115104d02969d888dc5124bbee7957fff1f724,,,MARKDOWN,"Audits, Remediation and Baseline Evolution",ARCHIVE_ONLY,ARCHIVE_REFERENCE,ARCHIVE_ONLY,COR-HIST-001,,,Package/archive scaffolding retained in source ledger and archive-history dossier.
SRC-0091,StudyNexus-Independent-Audit-Package-v4/00-ORIENTATION/README.md,README.md,.md,2874,d18fb0b8545feee07d17764cfc7e756ad866a25917eaf1fa234c93f161d92249,,,MARKDOWN,"Handoff, Manifest and Archive Structure History",ARCHIVE_ONLY,ARCHIVE_REFERENCE,ARCHIVE_ONLY,COR-HIST-003,,,Package/archive scaffolding retained in source ledger and archive-history dossier.
SRC-0092,StudyNexus-Independent-Audit-Package-v4/01-CANONICAL/01-business.md,01-business.md,.md,48139,c0248291bdda23d03f2a592dd036864f15f9c7cdb47bce869fad5dd8198e7e01,EDG-064,NDG-006,MARKDOWN,"Users, Problems and Core Jobs",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-JOURNEY-001,,SRC-0513,Exact byte duplicate of SRC-0513 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/canonical/01-business.md).
SRC-0093,StudyNexus-Independent-Audit-Package-v4/01-CANONICAL/02-decisions.md,02-decisions.md,.md,73761,b20f567391416ae3be450b10014418c61a794ca1e42e9a1556d802578f2e9535,,NDG-007,MARKDOWN,"Historical Domain, DDD and Aggregate Design",HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-TECH-002,,,Unique historical source consolidated by subject; original preserved.
SRC-0094,StudyNexus-Independent-Audit-Package-v4/01-CANONICAL/03-domain.md,03-domain.md,.md,76682,e6f73f2f4f1d02893cc4f30c9ab3fe58d37d5b32620d1a9f94476616031d2e8b,,NDG-008,MARKDOWN,"Historical Domain, DDD and Aggregate Design",HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-TECH-002,StudyNexus-Canonical-Product-Discovery-FINAL.md for current product meaning,,Unique historical source consolidated by subject; original preserved.
SRC-0095,StudyNexus-Independent-Audit-Package-v4/01-CANONICAL/04-architecture.md,04-architecture.md,.md,69218,6d3e3cac4ce081f68f15886bf57441ab250ba8f563f1e16a9443d1fe8d1565ed,,NDG-009,MARKDOWN,Historical Platform and Application Architecture,HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-TECH-001,,,Unique historical source consolidated by subject; original preserved.
SRC-0096,StudyNexus-Independent-Audit-Package-v4/01-CANONICAL/05-implementation.md,05-implementation.md,.md,101964,4dc1c0ce740e3ccf8c15762a5a353bff3072bf1b5df6116a0dda2469c2ad4f69,,NDG-010,MARKDOWN,"Historical Domain, DDD and Aggregate Design",HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-TECH-002,,,Unique historical source consolidated by subject; original preserved.
SRC-0097,StudyNexus-Independent-Audit-Package-v4/01-CANONICAL/06-data-acquisition.md,06-data-acquisition.md,.md,21942,7269a2e9020715297493b443fa1b9a8a4b8efce7df87848d80021984551a7b31,,NDG-005,MARKDOWN,"Data Acquisition, Ingestion and Reconciliation",HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-ACQ-001,,,Unique historical source consolidated by subject; original preserved.
SRC-0098,StudyNexus-Independent-Audit-Package-v4/01-CANONICAL/README.md,README.md,.md,2791,8cc01695d694aa8914d639c23a4a4741bb54cb9680e651c66b2f3863f2e670df,,,MARKDOWN,"Handoff, Manifest and Archive Structure History",ARCHIVE_ONLY,ARCHIVE_REFERENCE,ARCHIVE_ONLY,COR-HIST-003,,,Package/archive scaffolding retained in source ledger and archive-history dossier.
SRC-0099,StudyNexus-Independent-Audit-Package-v4/02-PRODUCT-EXPERIENCE/FIRST-VERTICAL-SLICE-UI.md,FIRST-VERTICAL-SLICE-UI.md,.md,55015,a1b3e5dd59e48a7ab173bd3139020be51428c335990f5148fc2fd76dd694e9ba,EDG-051,NDG-019,MARKDOWN,Product Experience and First Vertical Slice,HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-PROD-003,StudyNexus-Canonical-Product-Discovery-FINAL.md for current product meaning,,Unique historical source consolidated by subject; original preserved.
SRC-0100,StudyNexus-Independent-Audit-Package-v4/02-PRODUCT-EXPERIENCE/FIRST-VERTICAL-SLICE-UX.md,FIRST-VERTICAL-SLICE-UX.md,.md,51755,9bab280b9983c6225af616da0de7a8a66a042bdb701b6141466eda8bc33b928b,EDG-050,NDG-020,MARKDOWN,Product Experience and First Vertical Slice,HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-PROD-003,StudyNexus-Canonical-Product-Discovery-FINAL.md for current product meaning,,Unique historical source consolidated by subject; original preserved.
SRC-0101,StudyNexus-Independent-Audit-Package-v4/02-PRODUCT-EXPERIENCE/PRODUCT-EXPERIENCE-ARCHITECTURE.md,PRODUCT-EXPERIENCE-ARCHITECTURE.md,.md,92691,2a6c92175b94cc4936591ac321fb357e4878c885d18c651051eeb8863e7158f5,,NDG-021,MARKDOWN,Search vs Discovery,HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-SEARCH-001,StudyNexus-Canonical-Product-Discovery-FINAL.md for current product meaning,,Unique historical source consolidated by subject; original preserved.
SRC-0102,StudyNexus-Independent-Audit-Package-v4/02-PRODUCT-EXPERIENCE/PRODUCT-EXPERIENCE-DISCOVERY.md,PRODUCT-EXPERIENCE-DISCOVERY.md,.md,63696,c1b7d7aeec13283a87a4104c37d43cd1a686b9bced49dc6fe10f012f30b29d34,EDG-067,NDG-022,MARKDOWN,Search vs Discovery,HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-SEARCH-001,StudyNexus-Canonical-Product-Discovery-FINAL.md for current product meaning,,Unique historical source consolidated by subject; original preserved.
SRC-0103,StudyNexus-Independent-Audit-Package-v4/03-IMPLEMENTATION/05-implementation-RECONCILIATION-PROPOSAL.md,05-implementation-RECONCILIATION-PROPOSAL.md,.md,36336,b8c807e714a0229a28b1cc82190226206e2a5dac044997a8bd4ed011f9142bbb,EDG-061,,MARKDOWN,"Audits, Remediation and Baseline Evolution",HISTORICAL,HISTORICAL_SUPPORT,RETAIN_AS_DECISION_HISTORY,COR-HIST-001,,,"Audit/remediation/decision-history evidence; subject content is consolidated, original remains in immutable archive."
