path,directory,filename,bytes,words,extension,depth,readable,is_empty,sha256,exact_duplicate_group_size,duplicate_representative,is_exact_duplicate_copy,near_duplicate_cluster,unique_document_disposition,semantic_examination_status,headings
StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE,FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,43174,5126,.md,2,TRUE,FALSE,128459465c6a84bdd92f5d660d22788a40b2b2aef05f0084038278a44b35de97,7,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,FALSE,ND-009,GOVERNANCE_EVIDENCE,YES,StudyNexus — Final Targeted Schema + Provenance Hostile Review | 1. Executive Verdict | VERDICT: GO FOR CANONICAL AMENDMENT THEN MIGRATION | Finding Summary | Unresolved Design Decisions | 2. Previous Audit Findings Revalidated | 3. Field Provenance Hostile Review | 3A. EAV Risk Analysis
StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE,FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,67039,9052,.md,2,TRUE,FALSE,0f625e66d9f6b35a0569854a71ac482de28d0cc2686f5e9676dd1b93d1fc91ce,7,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,FALSE,ND-010,GOVERNANCE_EVIDENCE,YES,Foundational Decisions — Adversarial Review | Executive Verdict | BD-1 — Primary-Key / Identity Strategy | Recommendation Challenged | Strongest Argument Supporting It | BD-1A — External Data Acquisition | Does canonical PK solve source identity problems? | What mechanism should solve source identity?
StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FOUNDATIONAL-DECISIONS-BRIEF.md,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE,FOUNDATIONAL-DECISIONS-BRIEF.md,68529,8391,.md,2,TRUE,FALSE,47ca0be904cdbcb54e536d9c06cb307b5f2a1303f278751f2406223ef37f3c07,2,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FOUNDATIONAL-DECISIONS-BRIEF.md,FALSE,ND-011,GOVERNANCE_EVIDENCE,YES,Foundational Decisions Brief | Decision Inventory | BD-1 — Primary-Key Strategy | 1. Current Evidence | Where UUID is mentioned and what it is used for | Where bigint is mentioned | Where PK type is unstated | Slug usage
StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/PRE-IMPLEMENTATION-BASELINE-V1-REPORT.md,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE,PRE-IMPLEMENTATION-BASELINE-V1-REPORT.md,6305,729,.md,2,TRUE,FALSE,2605abb52242ed2eb90a8a260c7a0aee9f925bd3098b7fa716906963aa01ead1,3,PRE-IMPLEMENTATION-BASELINE-REPORT.md,TRUE,,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Pre-Implementation Baseline Report | 1. Baseline Location | 2. Canonical Documents: 6 | 3. Product Experience / UX / UI Documents: 3 | 4. Governance Documents: 2 | 5. Archived Files: 31 | 6. Total Files Preserved: 43 | 7. ZIP Archive
StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/PRODUCT-DISCOVERY-CHALLENGE.md,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE,PRODUCT-DISCOVERY-CHALLENGE.md,60752,7580,.md,2,TRUE,FALSE,167f7c10fe1b72837a6318c791a3d9c1642846648ce4664824473a5a17de688c,2,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/PRODUCT-DISCOVERY-CHALLENGE.md,FALSE,,GOVERNANCE_EVIDENCE,YES,StudyNexus — Product Discovery Challenge & Canonical Boundary Review | 1. Critical Inconsistency Discovered | 1.1 ProgrammeStatus / InstitutionStatus Mismatch | 2. Confirmed Architectural Constraints | 3. Challenge GAP-1: Publication Status | 3.1 Analysis of Distinct State Concepts | 3.2 Why These Must Not Collapse Into One Field | 3.3 Smallest Correct Model
StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/RECONCILIATION-DECISION-AUDIT.md,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE,RECONCILIATION-DECISION-AUDIT.md,39718,4952,.md,2,TRUE,FALSE,c0f9a0334d0b2d1ffae96b2410236cc97b4b7faa63c9033be70f51e38135fa1c,2,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/RECONCILIATION-DECISION-AUDIT.md,FALSE,,GOVERNANCE_EVIDENCE,YES,"Reconciliation Decision Audit — Second-Order Analysis | 1. Primary-Key / Identity Audit | 1.1 Are canonical entity primary keys defined? | 1.2 Is the strategy bigint, UUID, ULID, natural key, or something else? | 1.3 Is there a distinction between internal database identity and public-facing identifiers? | 1.4 Are external/source identifiers being used as canonical identity anywhere? | 1.5 How are external acquisition IDs mapped to canonical entities? | 1.6 What IDs are used in foreign keys?"
StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/RECONCILIATION-EXECUTIVE-SUMMARY.md,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE,RECONCILIATION-EXECUTIVE-SUMMARY.md,14231,1797,.md,2,TRUE,FALSE,a1ead90abbac894a14cda279d33f5584abd02d9b30975b8d2deb713ff6012268,2,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/RECONCILIATION-EXECUTIVE-SUMMARY.md,FALSE,,GOVERNANCE_EVIDENCE,YES,Reconciliation Executive Summary | 1. How Many Contradictions Confirmed? | 2. How Many False Positives? | 3. How Many Already Resolved? | 4. How Many Require Document Changes? | 5. How Many Require Human Architectural Decisions? | 6. Which Documents Need Changes? | 7. Is 05-implementation.md the Primary Correction Target?
StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/SECOND-ORDER-ARCHITECTURE-REVIEW.md,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE,SECOND-ORDER-ARCHITECTURE-REVIEW.md,75337,9059,.md,2,TRUE,FALSE,dc2e37f8cdc76a14a61bece90eb68f67e65637af0c9befdbb45d111d6176a6cc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/SECOND-ORDER-ARCHITECTURE-REVIEW.md,TRUE,,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Second-Order Architectural Review | Table of Contents | 1. Executive Verdict | 2. Decision Audit | 3. Primary Key Architecture | Analysis | Comparison | Is there ANY legitimate reason for disciplines to retain UUIDs?
StudyNexus-Independent-Audit-Package-v3/05-PRODUCT-STRATEGY/README.md,StudyNexus-Independent-Audit-Package-v3/05-PRODUCT-STRATEGY,README.md,2201,258,.md,2,TRUE,FALSE,defa1cc6f88ce88bfcfc230f91c1d71c8218fd03c62c49e51504c3124a2fd2ec,1,StudyNexus-Independent-Audit-Package-v3/05-PRODUCT-STRATEGY/README.md,FALSE,,METADATA_ONLY,YES,05-PRODUCT-STRATEGY — Product Strategy & Competitive Research | Authority: NON-AUTHORITATIVE PRODUCT RESEARCH | Current Contents | Long-Term Capability Areas (from 01-business.md) | Competitors Identified (from business context) | Global | Africa / Nigeria | Key Differentiators
StudyNexus-Independent-Audit-Package-v3/06-DATA-ACQUISITION/README.md,StudyNexus-Independent-Audit-Package-v3/06-DATA-ACQUISITION,README.md,1046,122,.md,2,TRUE,FALSE,07dc2eb88e6ee016ad6290091986010082659f6db119fc6377e99f08825ae3db,1,StudyNexus-Independent-Audit-Package-v3/06-DATA-ACQUISITION/README.md,FALSE,,METADATA_ONLY,YES,06-DATA-ACQUISITION — Data Acquisition Research | Authority: Supplementary to Canonical | Current Contents | Additional Context Available in Governance
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/00-documentation-audit-report.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,00-documentation-audit-report.md,39641,5118,.md,2,TRUE,FALSE,5de4bd505d046ac30d4344cf9d99b8249c1f0debd8047e3d4659526bf0a4a21e,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-documentation-audit-report.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus Documentation Cleanup — Audit & Pruning Proposal | A. Executive Summary | B. Current Documentation Inventory | C. Duplication Analysis | Type A — Exact Duplication | Type B — Historical Revision | Type C — Consolidatable | Type D — Independent (Legitimate Standalone)
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/00-reconciliation-proposal.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,00-reconciliation-proposal.md,30005,3693,.md,2,TRUE,FALSE,d3945637546b8b69a4e11e8623719ff34c8314dce3f9cc9605603d3aa675eae3,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-reconciliation-proposal.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Reconciliation & Consolidation Proposal | 1. Executive Summary | 2. Canonical Architecture Inventory | Platform | Domain Entities | Value Objects | Domain Events | Application Actions
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/01-business-overview.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,01-business-overview.md,12843,1484,.md,2,TRUE,FALSE,70a5bd289c8b2945350cc3dfe27a6f727db770e84a5f60740f529db457c5fde4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/01-business-overview.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Overview | Identity | Vision | Core Interaction | Users | Primary Users | Secondary Users | Problem Space
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/02-glossary.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,02-glossary.md,8538,1129,.md,2,TRUE,FALSE,a64bc423478e4c75cc5459bd69f0961c61f6c9d0155a163db003f1e9178b20bc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/02-glossary.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Glossary | Candidate Business Concepts
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/03-approved-decisions.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,03-approved-decisions.md,16118,2005,.md,2,TRUE,FALSE,2cea05b2ef3eca41cd7ea37c6b5f9a3246d462eab178a2a4b385ea30335ee620,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/03-approved-decisions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Approved Decisions
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/04-open-questions.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,04-open-questions.md,7981,1006,.md,2,TRUE,FALSE,11962f984e517c02f753b9b25030e2c1257e98d4169f4be2d5790903792055f4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/04-open-questions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Open Questions | Resolved Questions | Remaining Open Questions | Deferred Items (resolved but require future action)
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/06-business-workflows.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,06-business-workflows.md,20707,2539,.md,2,TRUE,FALSE,717c602d5b612f3193ab87f473b026b69872a298f7294d71cf1d3f4ddea57f3d,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/06-business-workflows.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Workflows | Workflow Classification | Canonical Business Workflows | WF1: Explore Educational Opportunities | WF2: Evaluate Educational Opportunities | WF3: Compare Educational Opportunities | WF4: Assess Eligibility | WF5: Assess Information Reliability
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/07-business-discovery-closure.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,07-business-discovery-closure.md,11123,1331,.md,2,TRUE,FALSE,6ed21ab4b355541e3a5c8a4cd860a7b06b8f438ea6ea7a162bd4d7f841b64129,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Discovery Closure Report | Business Discovery Summary | Approved Topics | Canonical Business Capabilities | Core MVP (8) | Supporting MVP (2) | Future (5) | Canonical Business Workflows
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/09-business-discovery-freeze.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,09-business-discovery-freeze.md,4487,592,.md,2,TRUE,FALSE,c1dfad3462d93eaf6070bc556eb819183316c2fa44e110ad57f9c0a1fdfc428c,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Discovery Freeze | Freeze Principles | Frozen Artifact Inventory | Change Proposal Protocol | What Is NOT Frozen
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/11-domain-discovery-topic2.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,11-domain-discovery-topic2.md,92266,10352,.md,2,TRUE,FALSE,b30bcbe451451ab34c823d5257b0050b5dd9917acd788264577a2023766aa0dd,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Discovery: Topic 2 | Entity Relationships, Aggregate Boundaries & Lifecycles | Topic 1 Amendments Applied | Candidate Domain Entities (Post-Topic 1) | Core Entities | Supporting Entities | Policy Entities | Summary of Understanding"
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/12-domain-discovery-topic2-revision.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,12-domain-discovery-topic2-revision.md,62702,7033,.md,2,TRUE,FALSE,0ed1e8597ec733b16ca8f0951550125cac027815fda817bf2671b8e3626ac3c3,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 2 Revision | Aggregate Boundaries (Laravel Beyond CRUD Review) | Guiding Philosophy | DD2-1 (Revised): Aggregate Root Classifications | Evaluation Criteria | Evaluation Matrix | Aggregate Root Justifications | Educational Institution — Aggregate Root
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/13-domain-discovery-consolidation.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,13-domain-discovery-consolidation.md,75673,9152,.md,2,TRUE,FALSE,82d25a326e4676a9e83c11279c28c2bfe916eb56e3d605e4df2590b340be4f07,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Discovery Consolidation & Pre-Behaviour Freeze | 1. Canonical Entity Register | Challenge: Are all 12 entities justified? Should any be promoted, demoted, or removed? | Consolidated Entity Register | 2. Canonical Value Object Register | Challenge: Are all 27 VOs justified? Should any be promoted to entities or removed? | Rejected Value Objects (Confirmed Rejections) | 3. Relationship Matrix"
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/14-architectural-review-global-domain.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,14-architectural-review-global-domain.md,34976,4575,.md,2,TRUE,FALSE,15eebf8a7845c74a562e971baffc4ca07f66207b0eb75555deb14dc13a1b2279,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Architectural Review | Domain Discovery Normalization: Global Domain & Domain-First Constraints | Architectural Constraints (Stated for Reference) | Findings | F1: ""Government Education Agency"" — Nigeria-Specific Entity Name | F2: INV-I2 / INV-P5 — Nigeria-Specific Accreditation Type Mapping | F3: INV-2 (Original Topic 2) — ""Granted by exactly one Government Education Agency"" | F4: INV-9 — Nigeria-Scoped Qualification Recognition"
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/15-domain-discovery-topic4-behaviour.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,15-domain-discovery-topic4-behaviour.md,139882,17349,.md,2,TRUE,FALSE,8be2133dd4302515abd32ae97d4264deda9ae5577a7caf66dd89bc9125ab29cc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/15-domain-discovery-topic4-behaviour.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 4 | Behaviour Discovery | SECTION 1 — BEHAVIOUR DISCOVERY METHOD | The Ten-Question Filter | Classification of Rejected Operations | SECTION 2 — EDUCATIONAL INSTITUTION | Existing Operations Review | `establish` — Establish a New Institution
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/16-domain-discovery-topic3.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,16-domain-discovery-topic3.md,98591,12292,.md,2,TRUE,FALSE,f6ce0caa6457b3b573ea7ef4f245c563eac474958ad2c37dca96d2dcf6d76608,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/16-domain-discovery-topic3.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 3 | Entity Attributes & Value Objects | Architectural Review Revisions Applied | Post-Revision Domain Model (Foundation) | Aggregate Roots (5) | Child Entity Types (3) | Supporting Entities (3) | Key Invariants (Revised Wording)
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/17-domain-integrity-review.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,17-domain-integrity-review.md,56794,7507,.md,2,TRUE,FALSE,208a4a7610ee77bd3ea92175ca7781200b2ca5122b0dcdd95e6e197a5445ba46,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/17-domain-integrity-review.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Integrity Review | Comprehensive Critical Design Review of Domain Discovery (Topics 1–3) | 1. Executive Assessment | 2. Strengths | S1: Pragmatic Aggregate Boundaries | S2: Jurisdiction-Based Invariant Generalization | S3: Authority-Scoped Identity | S4: Derived Attribute Discipline
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/18-domain-resolution-analysis.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,18-domain-resolution-analysis.md,67941,9103,.md,2,TRUE,FALSE,8e9a38de60815f397e77a4631f3d845042dd186e5b018280fb8451dd6b0bab0c,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/18-domain-resolution-analysis.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Executive Summary | Finding 1: Admission Pathway | Integrity Review Claim | Multi-Country Semantic Test | Nigeria | United Kingdom | United States | Germany
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/19-domain-architecture.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,19-domain-architecture.md,114709,12334,.md,2,TRUE,FALSE,0d9e019903321b227c8d399c14a8aa926e7f78c90361653145dc9a25afd4561b,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/19-domain-architecture.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Architecture | Laravel Beyond CRUD + TALL Stack + Spatie Integration | 1. Architectural Principles | P1: Domain Accuracy Over Theoretical Purity | P2: Pragmatic Laravel Idioms | P3: Invariant Protection at Aggregate Boundaries | P4: Separate Domain from Application from Presentation | P5: Global-First, Nigeria-First-Dataset"
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/20-domain-architecture-validation.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,20-domain-architecture-validation.md,95160,11771,.md,2,TRUE,FALSE,333f179e116447071bec460a6704ed5576d8e6238060b4fec5f91310df8b66be,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/20-domain-architecture-validation.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Architecture Validation & ADR Review | Adversarial Review of Domain Architecture Document (18-domain-architecture.md) | 1. Review Method | Validation Framework | Review Scope | Notation | 2. Laravel Beyond CRUD Validation | LBC Core Principles vs StudyNexus Implementation
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/21-domain-architecture-frozen-baseline.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,21-domain-architecture-frozen-baseline.md,108803,12005,.md,2,TRUE,FALSE,5714e0c76d2cc9c87b61af4eea0a267ffbaf815376332f9b84d5e1c97de1ba9c,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/21-domain-architecture-frozen-baseline.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Final Frozen Architectural Baseline | Domain Architecture Correction, Freeze & Canonical Reference | 1. Correction Application Record | F1 — Namespace Inconsistency: RESOLVED | F2 — Ceremonial DomainEvent Interface: RESOLVED (Removed) | F3 — ReassignProgramme: RESOLVED (Removed from Actions) | F4 — Action Justification Inconsistency: RESOLVED | Correction Summary"
StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/22-post-freeze-platform-architecture-review.md,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL,22-post-freeze-platform-architecture-review.md,79823,8912,.md,2,TRUE,FALSE,886716950b7b3ba5a9dfcef3fedcfb467eb66b1c3860b80323d43b856f308da3,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/22-post-freeze-platform-architecture-review.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Post-Freeze Platform, Product & Search Architecture Review | 1. Executive Summary | 2. Baseline Being Protected | 3. New Requirements | 4. Domain vs Application vs Infrastructure vs Product Classification | Classification Principle | 5. RBAC Architecture | Requirement"
